org.eclipse.emf.codegen.util.CodeGenUtil	public static Set<java.lang.String> getJavaDefaultTypes() 	result	B2	0/88
org.eclipse.emf.mapping.provider.MappingHelperItemProvider	public List<org.eclipse.emf.edit.provider.IItemPropertyDescriptor> getPropertyDescriptors(java.lang.Object) 	mapping	B2	0/10
org.eclipse.emf.mapping.provider.MappingHelperItemProvider	public List<org.eclipse.emf.edit.provider.IItemPropertyDescriptor> getPropertyDescriptors(java.lang.Object) 	mapping	B3	0/6
org.eclipse.emf.mapping.provider.MappingHelperItemProvider	public List<org.eclipse.emf.edit.provider.IItemPropertyDescriptor> getPropertyDescriptors(java.lang.Object) 	mapping	B4	0/5
org.eclipse.emf.mapping.provider.MappingHelperItemProvider	public List<org.eclipse.emf.edit.provider.IItemPropertyDescriptor> getPropertyDescriptors(java.lang.Object) 	mapping	B5	0/3
org.eclipse.emf.importer.java.builder.JavaEcoreBuilder	protected org.eclipse.core.runtime.IPath analyzeProject(org.eclipse.core.resources.IProject) throws java.lang.Exception	javaEGenericType	B15	0/10
org.eclipse.emf.importer.java.builder.JavaEcoreBuilder	protected org.eclipse.core.runtime.IPath analyzeProject(org.eclipse.core.resources.IProject) throws java.lang.Exception	javaEGenericType	B16	0/7
org.eclipse.emf.importer.java.builder.JavaEcoreBuilder	protected org.eclipse.core.runtime.IPath analyzeProject(org.eclipse.core.resources.IProject) throws java.lang.Exception	javaEGenericType	B19	0/3
org.eclipse.emf.importer.java.builder.JavaEcoreBuilder	protected org.eclipse.core.runtime.IPath analyzeProject(org.eclipse.core.resources.IProject) throws java.lang.Exception	javaEGenericType	B20	0/2
org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl.ColorInformation	public static org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl.ColorInformation getColor(int) 	entry	B3	0/9
org.eclipse.emf.codegen.merge.java.JMerger.PullTargetVisitor	protected boolean visit(org.eclipse.emf.codegen.merge.java.facade.JMethod) 	sourceNode	B1	0/9
org.eclipse.emf.codegen.util.GIFEmitter.ColorInformation	public static org.eclipse.emf.codegen.util.GIFEmitter.ColorInformation getColor(int) 	entry	B3	0/9
org.eclipse.emf.common.ui.editor.ProblemEditorPart	public void createPartControl(org.eclipse.swt.widgets.Composite) 	layout	B1	0/9
org.eclipse.emf.common.ui.editor.ProblemEditorPart	public void createPartControl(org.eclipse.swt.widgets.Composite) 	layout	B3	0/9
org.eclipse.emf.common.ui.editor.ProblemEditorPart	public void createPartControl(org.eclipse.swt.widgets.Composite) 	layout	B5	0/9
org.eclipse.emf.common.ui.wizard.AbstractExampleInstallerWizard.ProjectPage	public void createControl(org.eclipse.swt.widgets.Composite) 	layout	B1	0/9
org.eclipse.emf.common.ui.wizard.AbstractExampleInstallerWizard.ProjectPage	public void createControl(org.eclipse.swt.widgets.Composite) 	layout	B1	0/9
org.eclipse.emf.ecore.action.CreateDynamicInstanceAction	public void run(org.eclipse.jface.action.IAction) 	dynamicModelWizard	B1	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eEnumEClass	B1	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eEnumEClass	B3	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eEnumLiteralEClass	B1	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eEnumLiteralEClass	B3	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eNamedElementEClass	B1	0/9
org.eclipse.emf.ecore.impl.EcorePackageImpl	public void initializePackageContents() 	eNamedElementEClass	B3	0/9
org.eclipse.emf.ecore.util.EcoreUtil	public static void delete(org.eclipse.emf.ecore.EObject) 	usages	B1	0/9
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eAnnotation	B1	0/9
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eAnnotation	B3	0/9
org.eclipse.emf.ecore.xmi.impl.EMOFHandler	protected void handleProxy(org.eclipse.emf.ecore.InternalEObject, java.lang.String) 	uriLiteral	B1	0/9
org.eclipse.emf.ecore.xmi.impl.XMLHandler	protected void handleProxy(org.eclipse.emf.ecore.InternalEObject, java.lang.String) 	proxyURI	B1	0/9
org.eclipse.emf.ecore.xml.namespace.impl.XMLNamespacePackageImpl	public void initializePackageContents() 	xmlNamespaceDocumentRootEClass	B1	0/9
org.eclipse.emf.ecore.xml.namespace.impl.XMLNamespacePackageImpl	public void initializePackageContents() 	xmlNamespaceDocumentRootEClass	B3	0/9
org.eclipse.emf.edit.provider.ReflectiveItemProvider	protected void gatherAllMetaData(org.eclipse.emf.ecore.EObject) 	extendedMetaData	B2	0/9
org.eclipse.emf.edit.ui.provider.ImageDataSynthesizer.ColorInformation	public static org.eclipse.emf.edit.ui.provider.ImageDataSynthesizer.ColorInformation getColor(int) 	entry	B3	0/9
org.eclipse.emf.importer.ui.contribution.base.ModelImporterDetailPage	protected void refreshModel(org.eclipse.emf.common.util.Monitor) throws java.lang.Exception	diagnostic	B1	0/9
org.eclipse.emf.importer.ui.contribution.base.ModelImporterDetailPage	protected void refreshModel(org.eclipse.emf.common.util.Monitor) throws java.lang.Exception	diagnostic	B1	0/9
org.eclipse.emf.importer.ui.contribution.base.ModelImporterDetailPage	protected void refreshModel(org.eclipse.emf.common.util.Monitor) throws java.lang.Exception	nameDiagnostic	B1	0/9
org.eclipse.emf.mapping.presentation.SimpleMappedObjectViewer	public void selectOtherMappedObjects() 	result	B2	0/9
org.eclipse.emf.codegen.ecore.generator.Generator	public org.eclipse.emf.common.util.Diagnostic generate(java.lang.Object, java.lang.Object, java.lang.String, org.eclipse.emf.common.util.Monitor) 	preIndex	B5	0/9
org.eclipse.emf.codegen.ecore.generator.Generator	public org.eclipse.emf.common.util.Diagnostic generate(java.lang.Object, java.lang.Object, java.lang.String, org.eclipse.emf.common.util.Monitor) 	preIndex	B6	0/8
org.eclipse.emf.edit.provider.ItemProviderAdapter.ChildrenStore	public boolean setValue(org.eclipse.emf.ecore.EStructuralFeature, java.lang.Object) 	entry	B1	0/9
org.eclipse.emf.edit.provider.ItemProviderAdapter.ChildrenStore	public boolean setValue(org.eclipse.emf.ecore.EStructuralFeature, java.lang.Object) 	entry	B3	0/8
org.eclipse.emf.importer.ui.contribution.base.ModelImporterPackagePage	protected void addReferencedGenModels(List<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	genModels	B1	0/9
org.eclipse.emf.importer.ui.contribution.base.ModelImporterPackagePage	protected void addReferencedGenModels(List<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	genModels	B2	0/8
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void setEAttributeProperties(org.eclipse.emf.importer.rose.parser.RoseNode, org.eclipse.emf.ecore.EAttribute) 	initv	B1	0/9
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void setEAttributeProperties(org.eclipse.emf.importer.rose.parser.RoseNode, org.eclipse.emf.ecore.EAttribute) 	initv	B8	0/9
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void setEAttributeProperties(org.eclipse.emf.importer.rose.parser.RoseNode, org.eclipse.emf.ecore.EAttribute) 	initv	B9	0/7
org.eclipse.emf.exporter.ModelExporter	public void save() throws java.lang.Exception	genModelResource	B3	0/9
org.eclipse.emf.exporter.ModelExporter	public void save() throws java.lang.Exception	genModelResource	B5	0/7
org.eclipse.emf.importer.ModelImporter	protected void adjustGenModel(org.eclipse.emf.common.util.Monitor) 	genModel	B1	0/9
org.eclipse.emf.importer.ModelImporter	protected void adjustGenModel(org.eclipse.emf.common.util.Monitor) 	genModel	B3	0/5
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eStructuralFeature	B1	0/9
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eStructuralFeature	B3	0/9
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eStructuralFeature	B6	0/5
org.eclipse.emf.ecore.util.EcoreUtil	public static void setSuppressedVisibility(org.eclipse.emf.ecore.EStructuralFeature, int, boolean) 	eStructuralFeature	B7	0/4
org.eclipse.emf.converter.ui.contribution.base.ModelConverterPackagePage	protected void referencedGenModelsAddSelected(org.eclipse.jface.viewers.CheckboxTreeViewer) 	i	B11	0/9
org.eclipse.emf.converter.ui.contribution.base.ModelConverterPackagePage	protected void referencedGenModelsAddSelected(org.eclipse.jface.viewers.CheckboxTreeViewer) 	i	B12	0/8
org.eclipse.emf.converter.ui.contribution.base.ModelConverterPackagePage	protected void referencedGenModelsAddSelected(org.eclipse.jface.viewers.CheckboxTreeViewer) 	i	B14	0/3
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public List<java.lang.String> getModelRequiredPlugins() 	genPackage	B2	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public List<java.lang.String> getModelRequiredPlugins() 	genPackage	B5	0/4
org.eclipse.emf.ecore.presentation.EcoreEditor	public void gotoMarker(org.eclipse.core.resources.IMarker) 	editingDomain	B1	0/9
org.eclipse.emf.ecore.presentation.EcoreEditor	public void gotoMarker(org.eclipse.core.resources.IMarker) 	editingDomain	B2	0/7
org.eclipse.emf.ecore.presentation.EcoreEditor	public void gotoMarker(org.eclipse.core.resources.IMarker) 	editingDomain	B3	0/6
org.eclipse.emf.ecore.presentation.EcoreEditor	public void gotoMarker(org.eclipse.core.resources.IMarker) 	editingDomain	B4	0/4
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public boolean reconcile(org.eclipse.emf.codegen.ecore.genmodel.GenClass) 	genFeature	B2	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public boolean reconcile(org.eclipse.emf.codegen.ecore.genmodel.GenClass) 	genFeature	B3	0/3
org.eclipse.emf.ecore.util.BasicFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B1	0/9
org.eclipse.emf.ecore.util.BasicFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B2	0/6
org.eclipse.emf.ecore.util.BasicFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B3	0/5
org.eclipse.emf.ecore.util.BasicFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B4	0/3
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public boolean reconcile(org.eclipse.emf.codegen.ecore.genmodel.GenClass) 	genOperation	B2	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public boolean reconcile(org.eclipse.emf.codegen.ecore.genmodel.GenClass) 	genOperation	B6	0/5
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public boolean reconcile(org.eclipse.emf.codegen.ecore.genmodel.GenClass) 	genOperation	B7	0/3
org.eclipse.emf.codegen.ecore.genmodel.impl.GenClassImpl	public void initialize(org.eclipse.emf.ecore.EClass) 	operation	B28	0/9
org.eclipse.emf.ecore.util.EcoreUtil.EGenericTypeConverter	public void convertJavaInstanceTypeName(java.lang.StringBuilder, org.eclipse.emf.ecore.EGenericType) 	eUpperBound	B13	0/9
org.eclipse.emf.ecore.util.EcoreUtil.EGenericTypeConverter	public void convertJavaInstanceTypeName(java.lang.StringBuilder, org.eclipse.emf.ecore.EGenericType) 	eUpperBound	B14	0/2
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void visitClass(org.eclipse.emf.importer.rose.parser.RoseNode, java.lang.String, java.lang.String, java.lang.String, java.lang.Object) 	eClass	B7	0/9
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void visitClass(org.eclipse.emf.importer.rose.parser.RoseNode, java.lang.String, java.lang.String, java.lang.String, java.lang.Object) 	eClass	B9	0/5
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	data	B7	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	data	B9	0/4
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	map	B7	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	map	B9	0/4
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public org.eclipse.emf.common.util.Diagnostic diagnose() 	diagnostic	B29	0/9
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public void initialize(Collection<? extends org.eclipse.emf.ecore.EPackage>) 	ePackage	B1	0/8
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public void initialize(Collection<? extends org.eclipse.emf.ecore.EPackage>) 	ePackage	B2	0/8
org.eclipse.emf.ecore.impl.EPackageImpl	private void initEStructuralFeature(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EClassifier, java.lang.String, java.lang.String, int, int, Class<?>, boolean, boolean, boolean, boolean, boolean, boolean, boolean) 	s	B1	0/8
org.eclipse.emf.ecore.impl.EPackageImpl	private void initEStructuralFeature(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EGenericType, java.lang.String, java.lang.String, int, int, Class<?>, boolean, boolean, boolean, boolean, boolean, boolean, boolean) 	s	B1	0/8
org.eclipse.emf.ecore.impl.EPackageImpl	protected void initializeFromLoadedEPackage(org.eclipse.emf.ecore.EPackage, org.eclipse.emf.ecore.EPackage) 	target	B1	0/8
org.eclipse.emf.ecore.presentation.EcoreEditor.XML	public void createModel() 	resourceSet	B1	0/8
org.eclipse.emf.ecore.xmi.impl.XMLSaveImpl	public void save(org.eclipse.emf.ecore.xmi.XMLResource, java.io.Writer, Map<?,?>) throws java.io.IOException	writer	B1	0/8
org.eclipse.emf.edit.command.CopyCommand	protected boolean prepare() 	createCommand	B1	0/8
org.eclipse.emf.edit.command.CopyCommand	protected boolean prepare() 	createCommand	B3	0/8
org.eclipse.emf.edit.provider.DelegatingWrapperItemProvider.AffectedObjectsWrappingCommand	public Collection<?> getAffectedObjects() 	i	B2	0/8
org.eclipse.emf.importer.ModelImporter	protected void createProject(org.eclipse.emf.common.util.Monitor, org.eclipse.core.resources.IProject, Collection<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	path	B1	0/8
org.eclipse.emf.importer.ModelImporter	protected void createProject(org.eclipse.emf.common.util.Monitor, org.eclipse.core.resources.IProject, Collection<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	path	B2	0/8
org.eclipse.emf.importer.ModelImporter	protected void createProject(org.eclipse.emf.common.util.Monitor, org.eclipse.core.resources.IProject, Collection<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	path	B6	0/8
org.eclipse.emf.importer.ModelImporterApplication	protected void adjustModelImporter(org.eclipse.emf.common.util.Monitor) 	modelImporter	B1	0/8
org.eclipse.emf.importer.rose.builder.RoseUtil	public void createResource(org.eclipse.emf.importer.rose.builder.UnitTreeNode, org.eclipse.emf.ecore.resource.ResourceSet) 	res	B2	0/8
org.eclipse.emf.ecore.xmi.impl.XMLHandler	public static java.lang.String getXMLEncoding(byte[]) 	javaEncoding	B1	0/8
org.eclipse.emf.ecore.xmi.impl.XMLHandler	public static java.lang.String getXMLEncoding(byte[]) 	javaEncoding	B2	0/6
org.eclipse.emf.ecore.util.EcoreValidator	public boolean validateEPackage_UniqueNsURIs(org.eclipse.emf.ecore.EPackage, org.eclipse.emf.common.util.DiagnosticChain, Map<java.lang.Object,java.lang.Object>) 	ePackages	B2	0/8
org.eclipse.emf.ecore.util.EcoreValidator	public boolean validateEPackage_UniqueNsURIs(org.eclipse.emf.ecore.EPackage, org.eclipse.emf.common.util.DiagnosticChain, Map<java.lang.Object,java.lang.Object>) 	ePackages	B3	0/7
org.eclipse.emf.ecore.util.EcoreValidator	public boolean validateEPackage_UniqueNsURIs(org.eclipse.emf.ecore.EPackage, org.eclipse.emf.common.util.DiagnosticChain, Map<java.lang.Object,java.lang.Object>) 	ePackages	B5	0/5
org.eclipse.emf.codegen.jmerge.JMerger	protected void pullTargetMethod(org.eclipse.jdt.core.jdom.IDOMMethod) 	sourceMethod	B1	0/8
org.eclipse.emf.codegen.jmerge.JMerger	protected void pullTargetMethod(org.eclipse.jdt.core.jdom.IDOMMethod) 	sourceMethod	B2	0/5
org.eclipse.emf.ecore.util.BasicExtendedMetaData	public void setMemberTypes(org.eclipse.emf.ecore.EDataType, List<org.eclipse.emf.ecore.EDataType>) 	eAnnotation	B4	0/8
org.eclipse.emf.ecore.util.BasicExtendedMetaData	public void setMemberTypes(org.eclipse.emf.ecore.EDataType, List<org.eclipse.emf.ecore.EDataType>) 	eAnnotation	B5	0/5
org.eclipse.emf.mapping.command.MatchMappingCommand	protected boolean prepare() 	domain	B1	0/8
org.eclipse.emf.mapping.command.MatchMappingCommand	protected boolean prepare() 	domain	B2	0/7
org.eclipse.emf.mapping.command.MatchMappingCommand	protected boolean prepare() 	domain	B3	0/6
org.eclipse.emf.mapping.command.MatchMappingCommand	protected boolean prepare() 	domain	B5	0/4
org.eclipse.emf.mapping.command.MatchMappingCommand	protected boolean prepare() 	domain	B6	0/3
org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B3	0/8
org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B4	0/7
org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B7	0/4
org.eclipse.emf.codegen.ecore.genmodel.impl.GenBaseImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B8	0/3
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B3	0/8
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B4	0/7
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B7	0/4
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B8	0/3
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B13	0/8
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B14	0/7
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B17	0/4
org.eclipse.emf.ecore.impl.EModelElementImpl	public java.lang.String eURIFragmentSegment(org.eclipse.emf.ecore.EStructuralFeature, org.eclipse.emf.ecore.EObject) 	count	B18	0/3
org.eclipse.emf.ecore.util.DelegatingFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B1	0/8
org.eclipse.emf.ecore.util.DelegatingFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B2	0/6
org.eclipse.emf.ecore.util.DelegatingFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B3	0/5
org.eclipse.emf.ecore.util.DelegatingFeatureMap	public void unset(org.eclipse.emf.ecore.EStructuralFeature) 	removals	B4	0/3
org.eclipse.emf.exporter.ModelExporter	public void setGenModel(org.eclipse.emf.codegen.ecore.genmodel.GenModel) throws org.eclipse.emf.common.util.DiagnosticException	exporterUsedGenPackages	B9	0/8
org.eclipse.emf.exporter.ModelExporter	public void setGenModel(org.eclipse.emf.codegen.ecore.genmodel.GenModel) throws org.eclipse.emf.common.util.DiagnosticException	exporterUsedGenPackages	B10	0/5
org.eclipse.emf.exporter.ModelExporter	public void setGenModel(org.eclipse.emf.codegen.ecore.genmodel.GenModel) throws org.eclipse.emf.common.util.DiagnosticException	exporterUsedGenPackages	B11	0/3
org.eclipse.emf.exporter.ModelExporter	public void setGenModel(org.eclipse.emf.codegen.ecore.genmodel.GenModel) throws org.eclipse.emf.common.util.DiagnosticException	exporterUsedGenPackages	B12	0/2
org.eclipse.emf.ecore.plugin.EcorePlugin	public static java.lang.String[] handlePlatformResourceOptions(java.lang.String[]) 	uri	B7	0/8
org.eclipse.emf.importer.java.builder.JavaEcoreBuilder	void analyzeTypeParameters(List<org.eclipse.emf.ecore.ETypeParameter>, java.lang.String[], java.lang.String) 	eTypeParameter	B4	0/8
org.eclipse.emf.importer.ui.contribution.base.ModelImporterPackagePage	protected void addReferencedGenModels(List<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	genPackage	B2	0/8
org.eclipse.emf.mapping.presentation.MappingDomainLabelProvider	public org.eclipse.swt.graphics.Image getImage(java.lang.Object) 	overlayImage	B2	0/8
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	data	B7	0/8
org.eclipse.emf.codegen.ecore.genmodel.impl.GenPackageImpl	public Map<org.eclipse.emf.codegen.ecore.genmodel.GenPackage,Map<org.eclipse.emf.codegen.ecore.genmodel.GenClass,List<org.eclipse.emf.codegen.ecore.genmodel.GenClass.ChildCreationData>>> getExtendedChildCreationData() 	data	B9	0/3
org.eclipse.emf.ecore.util.ECrossReferenceAdapter	public Collection<org.eclipse.emf.ecore.EStructuralFeature.Setting> getInverseReferences(org.eclipse.emf.ecore.EObject, boolean) 	eOpposite	B8	0/8
org.eclipse.emf.ecore.util.ECrossReferenceAdapter	public Collection<org.eclipse.emf.ecore.EStructuralFeature.Setting> getInverseReferences(org.eclipse.emf.ecore.EObject, boolean) 	eOpposite	B9	0/6
org.eclipse.emf.ecore.xmi.impl.XMLHelperImpl	protected void addNSDeclaration(java.lang.String, java.lang.String) 	upperBound	B7	0/8
org.eclipse.emf.ecore.xmi.impl.XMLHelperImpl	protected void addNSDeclaration(java.lang.String, java.lang.String) 	upperBound	B8	0/7
org.eclipse.emf.edit.ui.celleditor.FeatureEditorDialog	protected org.eclipse.swt.widgets.Control createDialogArea(org.eclipse.swt.widgets.Composite) 	choiceTextGridData	B6	0/8
org.eclipse.emf.importer.rose.builder.RoseEcoreBuilder	protected void setEOperationProperties(org.eclipse.emf.importer.rose.parser.RoseNode, org.eclipse.emf.ecore.EOperation) 	eGenericType	B14	0/8
org.eclipse.emf.codegen.ecore.genmodel.impl.GenModelImpl	public org.eclipse.emf.common.util.Diagnostic diagnose() 	all	B1	0/7
org.eclipse.emf.codegen.ecore.genmodel.impl.GenOperationImpl	public java.lang.String getParameterTypes(java.lang.String, boolean) 	type	B4	0/7
org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditor	public void createModel() 	resource	B1	0/7
org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditor	public void createModel() 	resourceToDiagnosticMap	B1	0/7
org.eclipse.emf.codegen.util.CodeGenUtil.FindAndReplace	public java.lang.String apply(java.lang.String) 	pattern	B1	0/7
org.eclipse.emf.codegen.util.CodeGenUtil.FindAndReplace	public java.lang.String apply(java.lang.String) 	pattern	B2	0/7
org.eclipse.emf.codegen.util.CodeGenUtil.FindAndReplace	public java.lang.String apply(java.lang.String) 	start	B1	0/7
org.eclipse.emf.codegen.util.CodeGenUtil.FindAndReplace	public java.lang.String apply(java.lang.String) 	start	B2	0/7
org.eclipse.emf.common.EMFPlugin	public static void main(java.lang.String[]) 	manifest	B6	0/7
org.eclipse.emf.common.ui.dialogs.ResourceDialog	protected org.eclipse.swt.widgets.Control createDialogArea(org.eclipse.swt.widgets.Composite) 	data	B1	0/7
org.eclipse.emf.common.util.BasicEMap	protected void doPut(Entry<K,V>) 	eList	B3	0/7
org.eclipse.emf.converter.ui.ModelConverterDescriptorSelectionPage	public void createControl(org.eclipse.swt.widgets.Composite) 	data	B1	0/7
org.eclipse.emf.converter.ui.contribution.base.ModelConverterPackagePage	protected void addExternalGenModels(List<org.eclipse.emf.codegen.ecore.genmodel.GenModel>) 	genModels	B2	0/7
org.eclipse.emf.ecore.presentation.EcoreEditor	public void createModelGen() 	resource	B1	0/7
org.eclipse.emf.ecore.presentation.EcoreEditor	public void createModelGen() 	resourceToDiagnosticMap	B1	0/7
org.eclipse.emf.ecore.resource.impl.ResourceImpl	protected void saveOnlyIfChangedWithMemoryBuffer(Map<?,?>) throws java.io.IOException	equal	B2	0/7
org.eclipse.emf.ecore.util.EObjectValidator	public boolean validate_UniqueID(org.eclipse.emf.ecore.EObject, org.eclipse.emf.common.util.DiagnosticChain, Map<java.lang.Object,java.lang.Object>) 	eObject	B1	0/7
org.eclipse.emf.ecore.xmi.impl.RootXMLContentHandlerImpl	public Map<java.lang.String,java.lang.Object> contentDescription(org.eclipse.emf.common.util.URI, java.io.InputStream, Map<?,?>, Map<java.lang.Object,java.lang.Object>) throws java.io.IOException	elementNameMatched	B9	0/7
org.eclipse.emf.ecore.xmi.impl.XMLHandler	protected void setAttribValue(org.eclipse.emf.ecore.EObject, java.lang.String, java.lang.String) 	helper	B3	0/7
org.eclipse.emf.ecore.xmi.impl.XMLHandler	protected void setAttribValue(org.eclipse.emf.ecore.EObject, java.lang.String, java.lang.String) 	object	B3	0/7
org.eclipse.emf.ecore.xmi.impl.XMLResourceImpl	public final void save(java.io.Writer, Map<?,?>) throws java.io.IOException	options	B1	0/7
org.eclipse.emf.ecore.xmi.impl.XMLResourceImpl	public final void save(java.io.Writer, Map<?,?>) throws java.io.IOException	writer	B1	0/7
