Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::xToScreenLineOffset(int, int, boolean):int	org.gjt.sp.jedit.Buffer	0.8819693003250973	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::deleteLine():void	org.gjt.sp.jedit.Buffer	0.8819698695409586	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::rangeComment():void	org.gjt.sp.jedit.Buffer	0.8819700845147872	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::setText(java.lang.String):void	org.gjt.sp.jedit.Buffer	0.8819701758323052	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::offsetToXY(int):java.awt.Point	org.gjt.sp.jedit.Buffer	0.8819707337504497	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::scrollTo(int, boolean):void	org.gjt.sp.jedit.Buffer	0.8819707357040232	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::removeTrailingWhiteSpace():void	org.gjt.sp.jedit.Buffer	0.8819707357040232	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::shiftIndentLeft():void	org.gjt.sp.jedit.Buffer	0.8819707357040232	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::insertEnterAndIndent():void	org.gjt.sp.jedit.Buffer	0.8819709653796449	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::addExplicitFold():void	org.gjt.sp.jedit.Buffer	0.8819710291353065	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::toUpperCase():void	org.gjt.sp.jedit.Buffer	0.8819711245504301	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::toLowerCase():void	org.gjt.sp.jedit.Buffer	0.8819711245504301	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::backspaceWord(boolean):void	org.gjt.sp.jedit.Buffer	0.88197138905625	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::deleteWord(boolean):void	org.gjt.sp.jedit.Buffer	0.8819714279236418	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::shiftIndentRight():void	org.gjt.sp.jedit.Buffer	0.8819716159204738	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::indentSelectedLines():void	org.gjt.sp.jedit.Buffer	0.881971649018899	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::deleteToEndOfLine():void	org.gjt.sp.jedit.Buffer	0.8819716928788928	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::deleteToStartOfLine():void	org.gjt.sp.jedit.Buffer	0.8819716928788928	
Move Method	bsh.BSHAllocationExpression::constructWithInterfaceBody(java.lang.Class, java.lang.Object[], bsh.BSHBlock, bsh.CallStack, bsh.Interpreter):java.lang.Object	bsh.CallStack	0.8819717072563176	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getRectParams(int, int):org.gjt.sp.jedit.textarea.JEditTextArea.RectParams	org.gjt.sp.jedit.Buffer	0.8819718099961305	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::insertTab():void	org.gjt.sp.jedit.Buffer	0.8819720351567297	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::showGoToLineDialog():void	org.gjt.sp.jedit.Buffer	0.8819721853966259	
	current system		0.8819722273703753	
Move Method	bsh.BshMethod::hasModifierBshMethod(java.lang.String):boolean	bsh.Modifiers	0.8819722563470229	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::swapMarkerAndCaret(char):void	org.gjt.sp.jedit.Buffer	0.881972403396539	
Move Method	org.objectweb.asm.CodeWriter::getCode():byte[]	org.objectweb.asm.ByteVector	0.8819726285040352	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::insertTabAndIndent():void	org.gjt.sp.jedit.Buffer	0.8819728514377303	
Move Method	bsh.BSHMethodDeclaration::getReturnTypeDescriptor(bsh.CallStack, bsh.Interpreter, java.lang.String):java.lang.String	bsh.BSHReturnType	0.8819728555199629	
Move Method	org.gjt.sp.jedit.EditPane::propertiesChanged():void	org.gjt.sp.jedit.textarea.JEditTextArea	0.8819728697368772	
Move Method	org.gjt.sp.jedit.search.HyperSearchRequest::doHyperSearch(org.gjt.sp.jedit.Buffer, int, int, javax.swing.tree.DefaultMutableTreeNode):int	org.gjt.sp.jedit.Buffer	0.8819731227136473	
Move Method	installer.TarEntry::setUserId(int):void	installer.TarHeader	0.881973301744149	
Move Method	installer.TarEntry::setGroupId(int):void	installer.TarHeader	0.881973301744149	
Move Method	installer.TarEntry::setUserName(java.lang.String):void	installer.TarHeader	0.881973301744149	
Move Method	installer.TarEntry::setGroupName(java.lang.String):void	installer.TarHeader	0.881973301744149	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getScreenLineOfOffset(int):int	org.gjt.sp.jedit.Buffer	0.8819734784482549	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::offsetToXY(int, int, java.awt.Point):java.awt.Point	org.gjt.sp.jedit.textarea.ChunkCache	0.8819741695222857	
Move Method	org.gjt.sp.jedit.browser.VFSFileNameField::doComplete(java.lang.String):void	org.gjt.sp.jedit.browser.VFSBrowser	0.8819743143908674	
Move Method	org.gjt.sp.jedit.JARClassLoader::getZipFileJARClassLoader():java.util.zip.ZipFile	org.gjt.sp.jedit.PluginJAR	0.8819744746609107	
Move Method	org.gjt.sp.jedit.browser.VFSBrowser::reloadDirectory():void	org.gjt.sp.jedit.browser.BrowserView	0.8819749403355084	
Move Method	org.gjt.sp.jedit.syntax.XModeHandler::addKeyword(java.lang.String, byte):void	org.gjt.sp.jedit.syntax.KeywordMap	0.8819751520938607	
Move Method	org.gjt.sp.jedit.textarea.DisplayManager::setScreenLineCount(int, int):void	org.gjt.sp.jedit.buffer.LineManager	0.8819760879062178	
Move Method	org.gjt.sp.jedit.Buffer::getContextSensitiveProperty(int, java.lang.String):java.lang.String	org.gjt.sp.jedit.Mode	0.8819769083721845	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::setSelectedText(org.gjt.sp.jedit.textarea.Selection, java.lang.String):void	org.gjt.sp.jedit.Buffer	0.8819769685091442	
Move Method	org.gjt.sp.jedit.textarea.DisplayManager::getScreenLineCount(int):int	org.gjt.sp.jedit.buffer.LineManager	0.8819776457487404	
Move Method	org.gjt.sp.jedit.textarea.Gutter::addExtension(org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819780529322704	
Move Method	org.gjt.sp.jedit.textarea.Gutter::addExtensionGutter(int, org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819780529322704	
Move Method	org.gjt.sp.jedit.textarea.Gutter::removeExtensionGutter(org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819780529322704	
Move Method	org.gjt.sp.jedit.browser.VFSBrowser::setFilenameFilter(java.lang.String):void	org.gjt.sp.jedit.gui.HistoryTextField	0.8819782133018427	
Move Method	org.objectweb.asm.CodeWriter::getCodeSize():int	org.objectweb.asm.ByteVector	0.8819785550164964	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getPhysicalLineOfScreenLine(int):int	org.gjt.sp.jedit.textarea.ChunkCache	0.8819787290099528	
Move Method	org.gjt.sp.jedit.Buffer::isTransactionInProgress():boolean	org.gjt.sp.jedit.buffer.UndoManager	0.8819789471945831	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::foldStructureChanged():void	org.gjt.sp.jedit.textarea.ChunkCache	0.8819795927592583	
Move Method	org.gjt.sp.jedit.Buffer::getLineEndOffsetBuffer(int):int	org.gjt.sp.jedit.buffer.LineManager	0.8819808520120588	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getScreenLineEndOffset(int):int	org.gjt.sp.jedit.textarea.ChunkCache	0.8819810078050395	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::getScreenLineStartOffset(int):int	org.gjt.sp.jedit.textarea.ChunkCache	0.8819817442928638	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::narrowToFold():void	org.gjt.sp.jedit.textarea.DisplayManager	0.8819817451750382	
Move Method	bsh.Variable::hasModifierVariable(java.lang.String):boolean	bsh.Modifiers	0.8819819147576778	
Move Method	org.gjt.sp.jedit.textarea.JEditTextArea::invalidateScreenLineRange(int, int):void	org.gjt.sp.jedit.textarea.ChunkCache	0.8819824616049458	
Move Method	org.gjt.sp.jedit.textarea.TextAreaPainter::addExtension(org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819832823753778	
Move Method	org.gjt.sp.jedit.textarea.TextAreaPainter::removeExtensionTextAreaPainter(org.gjt.sp.jedit.textarea.TextAreaExtension):void	org.gjt.sp.jedit.textarea.ExtensionManager	0.8819832823753778	
Move Method	org.gjt.sp.jedit.EditPane::loadCaretInfo():void	org.gjt.sp.jedit.textarea.JEditTextArea	0.8819838637857514	
Move Method	bsh.NameSpace::unwrapVariable(bsh.Variable):java.lang.Object	bsh.Variable	0.8819838871732969	
Move Method	org.gjt.sp.jedit.Buffer::isFoldEnd(int):boolean	org.gjt.sp.jedit.buffer.LineManager	0.8819845593990795	
Move Method	org.gjt.sp.jedit.Buffer::getLineText(int, javax.swing.text.Segment):void	org.gjt.sp.jedit.buffer.LineManager	0.8819846596906471	
Move Method	org.gjt.sp.jedit.JARClassLoader::getResourceAsPath(java.lang.String):java.lang.String	org.gjt.sp.jedit.PluginJAR	0.8819851102735073	
Move Method	bsh.BSHAmbiguousName::toLHS(bsh.CallStack, bsh.Interpreter):bsh.LHS	bsh.CallStack	0.8819857134265622	
Move Method	bsh.BSHAmbiguousName::toObject(bsh.CallStack, bsh.Interpreter, boolean):java.lang.Object	bsh.CallStack	0.8819857238383584	
Move Method	bsh.BSHAmbiguousName::toClass(bsh.CallStack, bsh.Interpreter):java.lang.Class	bsh.CallStack	0.8819857352321605	
