Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.jruby.compiler.ir.IR_Builder::buildDVar(org.jruby.ast.DVarNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.DVarNode	0.9468367935755462	
Move Method	org.jruby.compiler.ir.IR_Builder::buildLocalVar(org.jruby.ast.LocalVarNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.LocalVarNode	0.9468367935755462	
Move Method	org.jruby.runtime.callback.InvocationCallbackFactory::checkArity(org.jruby.compiler.impl.SkinnyMethodAdapter, org.jruby.runtime.Arity):void	org.jruby.compiler.impl.SkinnyMethodAdapter	0.9468368705697906	
Move Method	org.jruby.test.TestUnitTestSuite::setupInterpreter(org.jruby.Ruby):void	org.jruby.Ruby	0.946837003395662	
Move Method	org.jruby.ext.ffi.StructLayout.Array::getOffset(org.jruby.runtime.builtin.IRubyObject):long	org.jruby.ext.ffi.Type	0.946837065111751	
Move Method	org.jruby.runtime.InterpretedBlock::post(org.jruby.runtime.ThreadContext, org.jruby.runtime.Binding, org.jruby.runtime.Visibility, org.jruby.runtime.Frame):void	org.jruby.runtime.ThreadContext	0.9468372771230068	
Move Method	org.jruby.internal.runtime.GlobalVariables::set(java.lang.String, org.jruby.runtime.builtin.IRubyObject):org.jruby.runtime.builtin.IRubyObject	org.jruby.Ruby	0.9468373143246315	
Move Method	org.jruby.ast.util.SexpMaker::callNode(org.jruby.ast.CallNode):void	org.jruby.ast.CallNode	0.9468378535517117	
Move Method	org.jruby.compiler.impl.BaseBodyCompiler::shouldUseBoxedArgs(org.jruby.parser.StaticScope):boolean	org.jruby.parser.StaticScope	0.9468379425458345	
Move Method	org.jruby.parser.ParserSupport::warnUnlessEOption(org.jruby.common.IRubyWarnings.ID, org.jruby.ast.Node, java.lang.String):void	org.jruby.parser.ParserConfiguration	0.9468379948973551	
Move Method	org.jruby.ast.util.SexpMaker::dAsgnNode(org.jruby.ast.DAsgnNode):void	org.jruby.ast.DAsgnNode	0.9468380802565043	
Move Method	org.jruby.RubyMethod::arity():org.jruby.RubyFixnum	org.jruby.internal.runtime.methods.DynamicMethod	0.9468383615187966	
Move Method	org.jruby.parser.Ruby19Parser::case255_line1013(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468385542170903	
Move Method	org.jruby.parser.Ruby19Parser::case253_line992(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468385542170903	
Move Method	org.jruby.parser.ParserSupport::warningUnlessEOption(org.jruby.common.IRubyWarnings.ID, org.jruby.ast.Node, java.lang.String):void	org.jruby.parser.ParserConfiguration	0.9468387998239811	
Move Method	org.jruby.runtime.load.LoadService::tryLoadingLibraryOrScript(org.jruby.Ruby, org.jruby.runtime.load.LoadService.SearchState):boolean	org.jruby.runtime.load.LoadService.SearchState	0.9468392429633817	
Move Method	org.jruby.parser.ParserSupport::new_args(org.jruby.lexer.yacc.ISourcePosition, org.jruby.ast.ListNode, org.jruby.ast.ListNode, org.jruby.ast.RestArgNode, org.jruby.ast.ListNode, org.jruby.ast.BlockArgNode):org.jruby.ast.Node	org.jruby.ast.ListNode	0.9468393643507015	
Move Method	org.jruby.compiler.ir.IR_Builder::buildVCall(org.jruby.ast.VCallNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.VCallNode	0.9468395251346008	
Move Method	org.jruby.runtime.callback.InvocationCallbackFactory::callMethodMissingIfNecessary(org.jruby.compiler.impl.SkinnyMethodAdapter, org.objectweb.asm.Label, org.objectweb.asm.Label):void	org.jruby.compiler.impl.SkinnyMethodAdapter	0.9468399207208225	
Move Method	org.jruby.lexer.yacc.RubyYaccLexer::readEscape():int	org.jruby.lexer.yacc.LexerSource	0.9468404346874593	
Move Method	org.jruby.ast.MultipleAsgn19Node::getPreCount():int	org.jruby.ast.ListNode	0.946840437620406	
Move Method	org.jruby.ast.MultipleAsgn19Node::getPostCount():int	org.jruby.ast.ListNode	0.946840437620406	
Move Method	org.jruby.ast.MultipleAsgnNode::getPreCount():int	org.jruby.ast.ListNode	0.9468404388962524	
Move Method	org.jruby.lexer.yacc.StringTerm::escaped(org.jruby.lexer.yacc.LexerSource, org.jruby.util.ByteList):void	org.jruby.lexer.yacc.LexerSource	0.9468405919071087	
Move Method	org.jruby.ast.util.SexpMaker::attrAssignNode(org.jruby.ast.AttrAssignNode):void	org.jruby.ast.AttrAssignNode	0.9468412823401661	
Move Method	org.jruby.runtime.load.LoadService::createLibrary(org.jruby.runtime.load.LoadService.SearchState, org.jruby.runtime.load.LoadServiceResource):org.jruby.runtime.load.Library	org.jruby.runtime.load.LoadService.SearchState	0.9468416578971814	
Move Method	org.jruby.lexer.yacc.RubyYaccLexer::scanOct(int):char	org.jruby.lexer.yacc.LexerSource	0.9468417619019511	
Move Method	org.jruby.lexer.yacc.RubyYaccLexer::isNext_identchar():boolean	org.jruby.lexer.yacc.LexerSource	0.9468418215402982	
Move Method	org.jruby.ast.OpAsgnNode::getVariableName():java.lang.String	org.jruby.runtime.CallSite	0.946842026467027	
Move Method	org.jruby.ast.OpAsgnNode::getVariableNameAsgn():java.lang.String	org.jruby.runtime.CallSite	0.946842026467027	
Move Method	org.jruby.compiler.ir.IR_Builder::needsDefinitionCheck(org.jruby.ast.Node):boolean	org.jruby.ast.Node	0.9468423909646075	
Move Method	org.jruby.ast.util.SexpMaker::constNode(org.jruby.ast.ConstNode):void	org.jruby.ast.ConstNode	0.946842591420816	
Move Method	org.jruby.RubyProc::handleReturnJump(org.jruby.Ruby, org.jruby.exceptions.JumpException.ReturnJump, org.jruby.internal.runtime.JumpTarget):org.jruby.runtime.builtin.IRubyObject	org.jruby.Ruby	0.9468425989984954	
Move Method	org.jruby.RubyProc::handleRetryJump(org.jruby.Ruby, org.jruby.exceptions.JumpException.RetryJump):org.jruby.runtime.builtin.IRubyObject	org.jruby.Ruby	0.9468425989984954	
Move Method	org.jruby.compiler.ASTCompiler::needsDefinitionCheck(org.jruby.ast.Node):boolean	org.jruby.ast.Node	0.946842623344006	
Move Method	org.jruby.Ruby::parse(java.lang.String, java.lang.String, org.jruby.runtime.DynamicScope, int, boolean):org.jruby.ast.Node	org.jruby.parser.Parser	0.9468426416372827	
Move Method	org.jruby.Ruby::parseEval(org.jruby.util.ByteList, java.lang.String, org.jruby.runtime.DynamicScope, int):org.jruby.ast.Node	org.jruby.parser.Parser	0.9468426473706353	
Move Method	org.jruby.Ruby::parse(org.jruby.util.ByteList, java.lang.String, org.jruby.runtime.DynamicScope, int, boolean):org.jruby.ast.Node	org.jruby.parser.Parser	0.9468426473706353	
Move Method	org.jruby.compiler.ASTCompiler::getLiteralSend(org.jruby.ast.CallNode):java.lang.String	org.jruby.ast.CallNode	0.9468427715880189	
Move Method	org.jruby.runtime.callback.InvocationCallbackFactory::dispatchWithoutSTI(org.jruby.compiler.impl.SkinnyMethodAdapter, org.objectweb.asm.Label):void	org.jruby.compiler.impl.SkinnyMethodAdapter	0.9468429840841458	
Move Method	org.jruby.ast.util.SexpMaker::constDeclNode(org.jruby.ast.ConstDeclNode):void	org.jruby.ast.ConstDeclNode	0.9468430308040087	
Move Method	org.jruby.RubyIO::fwrite(org.jruby.util.ByteList):int	org.jruby.util.io.OpenFile	0.9468430973431177	
Move Method	org.jruby.parser.ParserSupport::new_call_noargs(org.jruby.ast.Node, org.jruby.lexer.yacc.Token, org.jruby.ast.IterNode):org.jruby.ast.Node	org.jruby.lexer.yacc.Token	0.9468434706714198	
Move Method	org.jruby.runtime.marshal.UnmarshalStream::registerLinkTarget(org.jruby.runtime.builtin.IRubyObject):void	org.jruby.runtime.marshal.UnmarshalCache	0.9468434989365724	
Move Method	org.jruby.internal.runtime.methods.InvocationMethodFactory::loadArguments(org.jruby.compiler.impl.SkinnyMethodAdapter, org.jruby.anno.JavaMethodDescriptor, int):void	org.jruby.anno.JavaMethodDescriptor	0.9468435700865108	
Move Method	org.jruby.Ruby::parseInline(java.io.InputStream, java.lang.String, org.jruby.runtime.DynamicScope):org.jruby.ast.Node	org.jruby.parser.Parser	0.9468439161705325	
Move Method	org.jruby.RubyClass::notVisibleAndNotMethodMissing(org.jruby.internal.runtime.methods.DynamicMethod, java.lang.String, org.jruby.runtime.builtin.IRubyObject, org.jruby.runtime.CallType):boolean	org.jruby.internal.runtime.methods.DynamicMethod	0.9468441469747394	
Move Method	org.jruby.compiler.ir.IR_Builder::buildDAsgn(org.jruby.ast.DAsgnNode, org.jruby.compiler.ir.IR_Scope):org.jruby.compiler.ir.operands.Operand	org.jruby.ast.DAsgnNode	0.946844401609787	
Move Method	org.jruby.Ruby::parseFile(java.io.InputStream, java.lang.String, org.jruby.runtime.DynamicScope, int):org.jruby.ast.Node	org.jruby.parser.Parser	0.9468445609880328	
Move Method	org.jruby.parser.ParserSupport::getRestArgNode(org.jruby.lexer.yacc.Token):org.jruby.ast.ArgumentNode	org.jruby.parser.StaticScope	0.9468447054401026	
Move Method	org.jruby.parser.Ruby19Parser::case486_line1837(java.lang.Object, java.lang.Object[], int):java.lang.Object	org.jruby.parser.ParserSupport19	0.9468447446537429	
