Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava13():boolean	org.apache.tools.ant.taskdefs.Javac	0.8808375930892509	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava14():boolean	org.apache.tools.ant.taskdefs.Javac	0.8808375930892509	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava15():boolean	org.apache.tools.ant.taskdefs.Javac	0.8808375930892509	
Move Method	org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter::assumeJava16():boolean	org.apache.tools.ant.taskdefs.Javac	0.8808375930892509	
Move Method	org.apache.tools.ant.taskdefs.optional.ejb.JonasDeploymentTool::getGenicClassName(org.apache.tools.ant.types.Path):java.lang.String	org.apache.tools.ant.types.Path	0.880837727831232	
Move Method	org.apache.tools.ant.taskdefs.Copy::getDueTo(java.lang.Exception):java.lang.String	org.apache.tools.ant.util.FileUtils	0.88083782472521	
Move Method	org.apache.tools.ant.taskdefs.optional.junit.JUnitTask::mergeFormatters(org.apache.tools.ant.taskdefs.optional.junit.JUnitTest):org.apache.tools.ant.taskdefs.optional.junit.FormatterElement[]	org.apache.tools.ant.taskdefs.optional.junit.JUnitTest	0.8808381688115525	
Move Method	org.apache.tools.ant.types.resources.ZipResource::setEntry(org.apache.tools.zip.ZipEntry):void	org.apache.tools.zip.ZipEntry	0.8808382404825627	
Move Method	org.apache.tools.ant.taskdefs.optional.Cab::appendFiles(java.util.Vector, org.apache.tools.ant.DirectoryScanner):void	org.apache.tools.ant.DirectoryScanner	0.8808382947160185	
Move Method	org.apache.tools.ant.taskdefs.Java::run(org.apache.tools.ant.types.CommandlineJava):void	org.apache.tools.ant.taskdefs.Redirector	0.8808387310134023	
Move Method	org.apache.tools.ant.taskdefs.Ant::addAlmostAll(java.util.Hashtable):void	org.apache.tools.ant.Project	0.8808387390764482	
Move Method	org.apache.tools.ant.AntClassLoader::getResourceURL(java.io.File, java.lang.String):java.net.URL	org.apache.tools.ant.util.FileUtils	0.8808387745229089	
Move Method	org.apache.tools.ant.IntrospectionHelper::throwNotSupported(org.apache.tools.ant.Project, java.lang.Object, java.lang.String):void	org.apache.tools.ant.Project	0.8808387967674279	
Move Method	org.apache.tools.ant.taskdefs.Java::setClasspath(org.apache.tools.ant.types.Path):void	org.apache.tools.ant.types.Path	0.8808388840440533	
Move Method	org.apache.tools.ant.taskdefs.XSLTProcess::setClasspath(org.apache.tools.ant.types.Path):void	org.apache.tools.ant.types.Path	0.8808388927783153	
Move Method	org.apache.tools.ant.ComponentHelper::checkTaskClassComponentHelper(java.lang.Class):void	org.apache.tools.ant.Project	0.8808389131934269	
Move Method	org.apache.tools.ant.taskdefs.Ant::copyReference(java.lang.String, java.lang.String):void	org.apache.tools.ant.Project	0.8808390015144989	
Move Method	org.apache.tools.ant.taskdefs.Java::createBootclasspath():org.apache.tools.ant.types.Path	org.apache.tools.ant.types.CommandlineJava	0.880839384742433	
Move Method	org.apache.tools.ant.taskdefs.Copy::getMapper():org.apache.tools.ant.util.FileNameMapper	org.apache.tools.ant.types.Mapper	0.8808393996014592	
Move Method	org.apache.tools.ant.Project::setFileLastModified(java.io.File, long):void	org.apache.tools.ant.util.FileUtils	0.880839615408507	
Move Method	org.apache.tools.ant.taskdefs.optional.depend.Depend::getClassFiles(org.apache.tools.ant.types.Path):java.util.Vector	org.apache.tools.ant.types.Path	0.8808396533587145	
Move Method	org.apache.tools.ant.taskdefs.SubAnt::setBuildpath(org.apache.tools.ant.types.Path):void	org.apache.tools.ant.types.Path	0.8808400410574706	
Move Method	org.apache.tools.ant.PropertyHelper::getPropertyHook(java.lang.String, java.lang.String, boolean):java.lang.Object	org.apache.tools.ant.Project	0.8808401206888572	
Move Method	org.apache.tools.ant.taskdefs.Available::checkResource(java.lang.String):boolean	org.apache.tools.ant.AntClassLoader	0.8808402092455034	
Move Method	org.apache.tools.ant.taskdefs.optional.dotnet.NetCommand::addArgument(java.lang.String, java.lang.String):void	org.apache.tools.ant.types.Commandline	0.8808402152901832	
Move Method	org.apache.tools.ant.util.ProxySetup::enableProxies():void	org.apache.tools.ant.Project	0.880840231475088	
