Refactoring Type	Source Entity	Target Class	Entity Placement	Rate it!
Move Method	org.hibernate.impl.AbstractQueryImpl::determineType(java.lang.String, java.lang.Object, org.hibernate.type.Type):org.hibernate.type.Type	org.hibernate.engine.query.ParameterMetadata	0.9286212950737619	
Move Method	org.hibernate.mapping.PersistentClass::getRecursiveProperty(java.lang.String, java.util.Iterator):org.hibernate.mapping.Property	org.hibernate.mapping.Component	0.9286213470955685	
Move Method	org.hibernate.mapping.UniqueKey::sqlConstraintString(org.hibernate.dialect.Dialect):java.lang.String	org.hibernate.dialect.Dialect	0.9286214432571075	
Move Method	org.hibernate.hql.ast.QueryTranslatorImpl::buildAppropriateStatementExecutor(org.hibernate.hql.ast.HqlSqlWalker):org.hibernate.hql.ast.exec.StatementExecutor	org.hibernate.hql.ast.HqlSqlWalker	0.9286218543761812	
Move Method	org.hibernate.hql.classic.PathExpressionParser::addJoin(java.lang.String, org.hibernate.type.AssociationType, java.lang.String[]):void	org.hibernate.engine.JoinSequence	0.9286219606357498	
Move Method	org.hibernate.loader.Loader::buildNamedParameterLocMap(org.hibernate.engine.QueryParameters):java.util.Map	org.hibernate.engine.QueryParameters	0.9286219824134136	
Move Method	org.hibernate.tool.hbm2ddl.DatabaseMetadata::initSequences(java.sql.Connection, org.hibernate.dialect.Dialect):void	org.hibernate.dialect.Dialect	0.9286220254424082	
Move Method	org.hibernate.hql.ast.tree.FromElementType::renderScalarIdentifierSelect(int):java.lang.String	org.hibernate.hql.ast.tree.FromElement	0.9286220518233299	
Move Method	org.hibernate.event.def.WrapVisitor::processArrayOrNewCollection(java.lang.Object, org.hibernate.type.CollectionType):java.lang.Object	org.hibernate.type.CollectionType	0.9286220943840302	
Move Method	org.hibernate.engine.BatchFetchQueue::removeBatchLoadableEntityKey(org.hibernate.engine.EntityKey):void	org.hibernate.engine.EntityKey	0.9286220948382892	
Move Method	org.hibernate.engine.BatchFetchQueue::addBatchLoadableEntityKey(org.hibernate.engine.EntityKey):void	org.hibernate.engine.EntityKey	0.9286220970700698	
Move Method	org.hibernate.engine.query.QueryPlanCache::getHQLQueryPlan(java.lang.String, boolean, java.util.Map):org.hibernate.engine.query.HQLQueryPlan	org.hibernate.util.SoftLimitMRUCache	0.9286221493334158	
Move Method	org.hibernate.engine.query.QueryPlanCache::getFilterQueryPlan(java.lang.String, java.lang.String, boolean, java.util.Map):org.hibernate.engine.query.FilterQueryPlan	org.hibernate.util.SoftLimitMRUCache	0.9286221517585223	
	current system		0.9286221691610869	
Move Method	org.hibernate.hql.ast.tree.FromElementFactory::initializeAndAddFromElement(org.hibernate.hql.ast.tree.FromElement, java.lang.String, java.lang.String, org.hibernate.persister.entity.EntityPersister, org.hibernate.type.EntityType, java.lang.String):void	org.hibernate.hql.ast.tree.FromElement	0.928622693762512	
Move Method	org.hibernate.tuple.entity.EntityMetamodel::hasPartialInsertComponentGeneration(org.hibernate.mapping.Component):boolean	org.hibernate.mapping.Component	0.9286230013518468	
Move Method	org.hibernate.tuple.entity.EntityMetamodel::hasPartialUpdateComponentGeneration(org.hibernate.mapping.Component):boolean	org.hibernate.mapping.Component	0.9286230013518468	
Move Method	org.hibernate.loader.Loader::putResultInQueryCache(org.hibernate.engine.SessionImplementor, org.hibernate.engine.QueryParameters, org.hibernate.type.Type[], org.hibernate.cache.QueryCache, org.hibernate.cache.QueryKey, java.util.List):void	org.hibernate.engine.QueryParameters	0.9286230429217527	
Move Method	org.hibernate.event.def.DefaultLoadEventListener::returnNarrowedProxy(org.hibernate.event.LoadEvent, org.hibernate.persister.entity.EntityPersister, org.hibernate.engine.EntityKey, org.hibernate.event.LoadEventListener.LoadType, org.hibernate.engine.PersistenceContext, java.lang.Object):java.lang.Object	org.hibernate.event.LoadEventListener.LoadType	0.9286230824826577	
Move Method	org.hibernate.persister.entity.AbstractEntityPersister::getAppropriateUniqueKeyLoader(java.lang.String, java.util.Map):org.hibernate.loader.entity.EntityLoader	org.hibernate.persister.entity.AbstractPropertyMapping	0.9286231570301356	
